Date,pred,actual
2025-12-22,15083.151816087655,16678.5
2025-12-23,15051.198743235867,16756.400390625
2025-12-24,15026.353777565835,16735.0
2025-12-26,15017.931243755114,16753.099609375
2025-12-29,15004.446930346341,16741.099609375
2025-12-30,15001.709714634624,16770.0
2025-12-31,14998.706921614612,16709.0
2026-01-02,14992.159140976035,16668.0
2026-01-05,14969.594915511556,16683.0
2026-01-06,14943.123334789701,16727.19921875
2026-01-07,14900.703690384578,16742.0
2026-01-08,14852.488442651227,16753.0
2026-01-09,14801.113362416178,16805.69921875
2026-01-12,14779.919740299973,16826.69921875
2026-01-13,14788.942177833254,16859.400390625
2026-01-14,14803.77022551959,16840.80078125
2026-01-15,14810.367468480028,16845.099609375
2026-01-16,14794.680608346916,16878.900390625
2026-01-19,14762.810521896883,16876.599609375
2026-01-20,14763.081535008387,16939.0
2026-01-21,14756.376953144603,16960.099609375
2026-01-22,14764.049605114202,16897.0
2026-01-23,14759.006838282863,16820.0
2026-01-26,14765.762455044389,16770.0
2026-01-27,14778.08165804484,16734.0
2026-01-28,14803.986479545756,16674.69921875
2026-01-29,14828.614352844375,16722.80078125
2026-01-30,14821.752173078872,16778.30078125
2026-02-02,14841.291949870565,16758.400390625
2026-02-03,14858.190397669263,16758.400390625
2026-02-04,14886.61118134825,16759.0
2026-02-05,14899.962641401964,16800.0
2026-02-06,14886.848891999512,16879.900390625
2026-02-09,14907.71286065199,16843.5
2026-02-10,14931.138957438938,16796.0
2026-02-11,14936.185830534896,16778.0
2026-02-12,14969.39762534179,16793.900390625
2026-02-13,14941.833479210696,16809.0
2026-02-16,14952.271590909097,16826.099609375
2026-02-17,14963.030960444661,16806.599609375
2026-02-18,14948.83024688831,16840.0
2026-02-19,14980.712740396833,16915.30078125
2026-02-20,14973.254153710317,16887.19921875
2026-02-23,14996.814077812427,16843.400390625
2026-02-24,14999.040214988387,16804.30078125
2026-02-25,14991.87607253642,16816.80078125
2026-02-26,15030.44900870807,16749.80078125
2026-02-27,15035.213266979812,16749.0
2026-03-02,15064.807360533865,16795.0
2026-03-03,15082.824127820535,16863.0
2026-03-04,15102.124267914598,16898.099609375
2026-03-05,15131.018326295338,16865.0
2026-03-06,15183.077589664588,16913.099609375
2026-03-09,15202.99177192613,16923.69921875
2026-03-10,15225.767923430754,16886.0
2026-03-11,15270.543183102158,16852.0
2026-03-12,15258.403006089748,16884.0
2026-03-13,15278.564256955331,16908.0
2026-03-16,15280.799147217307,16952.099609375
2026-03-17,15282.747205491432,16953.099609375
2026-03-18,15294.107471824354,16971.30078125
2026-03-19,15274.938790375198,17041.69921875
2026-03-20,15289.165899501824,16915.900390625
2026-03-23,15278.266006537646,16959.30078125
2026-03-24,15274.227303959204,16865.099609375
2026-03-25,15270.700695316324,16797.30078125
2026-03-26,15266.666119355152,16749.599609375
2026-03-27,15313.028887590137,16925.0
2026-03-30,15302.668587229478,16958.0
2026-03-31,15276.72985508353,16975.400390625
2026-04-01,15256.57882049736,16936.400390625
2026-04-02,15236.73446443033,16924.099609375
2026-04-03,15222.96655214046,16959.0
2026-04-06,15178.336769000944,16988.0
2026-04-07,15161.143982852924,17015.30078125
2026-04-08,15155.226943030997,17027.400390625
2026-04-09,15139.085942444028,17005.5
2026-04-10,15100.65126546668,17059.0
2026-04-13,15065.86446713853,17083.0
2026-04-14,15015.100836970198,17079.19921875
2026-04-15,14950.070525492478,17129.0
2026-04-16,14877.84022902521,17146.099609375
2026-04-17,14845.649022653155,17123.0
2026-04-20,14805.31801274015,17133.0
2026-04-21,14807.972178459868,17123.80078125
2026-04-22,14806.956243532351,17133.099609375
2026-04-23,14820.050292108037,17199.5
2026-04-24,14809.643660201971,17329.0
2026-04-27,14801.411769653303,17246.0
2026-04-28,14772.849056496603,17216.0
2026-04-29,14749.010262849093,17244.0
2026-04-30,14764.417600976925,17334.19921875
2026-05-01,14757.07431025025,17311.0
2026-05-04,14738.362579052957,17288.5
2026-05-05,14737.551176170002,17346.19921875
2026-05-06,14738.903478214635,17389.80078125
2026-05-07,14760.29252369734,17296.900390625
2026-05-08,14759.39372554426,17294.900390625
2026-05-11,14757.336829115733,17358.0
2026-05-12,14738.986949652663,17413.0
2026-05-13,14739.034090360174,17549.0
2026-05-14,14770.492956864931,17500.0
2026-05-15,14782.455821369404,17530.599609375
2026-05-18,14764.652480811756,17586.0
2026-05-19,14777.761225174725,17701.0
2026-05-20,14774.925298337035,17777.0
2026-05-21,14800.013975922553,17658.400390625
2026-05-22,14820.081683614173,17692.0
2026-05-25,14808.656462676094,17692.0
2026-05-26,14829.471784226193,17762.0
2026-05-27,14814.897354825405,17699.69921875
2026-05-28,14834.622348320685,17804.0
2026-05-29,14854.107905822839,17840.0
