Date,pred,actual
2025-10-22,13912.725407759563,16598.900390625
2025-10-23,13931.575764770685,16596.599609375
2025-10-24,13898.472782167693,16593.80078125
2025-10-27,13907.736841539607,16597.80078125
2025-10-28,13876.004071976153,16158.2001953125
2025-10-29,13876.161597858805,16561.779296875
2025-10-30,13907.254224087863,16562.0
2025-10-31,13912.992514832795,16150.0
2025-11-03,13903.825581431209,16630.0
2025-11-04,13932.011678040784,16640.900390625
2025-11-05,13934.440843054459,16707.0
2025-11-06,13944.644592775361,16669.0
2025-11-07,13936.146652811902,16694.099609375
2025-11-10,13924.262014710766,16653.0
2025-11-11,13893.969345235993,16690.0
2025-11-12,13866.519932078445,16694.900390625
2025-11-13,13861.571338767362,16729.0
2025-11-14,13885.481507586364,16719.0
2025-11-17,13897.266419876503,16679.5
2025-11-18,13914.914755943926,16738.900390625
2025-11-19,13940.613542469831,16727.69921875
2025-11-20,13966.68870682159,16686.69921875
2025-11-21,13948.907042334102,16731.0
2025-11-24,13916.980672069101,16639.0
2025-11-25,13894.583691462007,16645.0
2025-11-26,13847.17288935029,16633.5
2025-11-27,13816.829959143844,16614.69921875
2025-11-28,13821.332857196141,16603.900390625
2025-12-01,13827.026522840268,16635.0
2025-12-02,13817.50164743779,16609.0
2025-12-03,13818.975736165989,16609.900390625
2025-12-04,13819.804884330082,16594.0
2025-12-05,13816.795097573724,16654.400390625
2025-12-08,13814.864268696912,16683.0
2025-12-09,13813.97000518422,16686.0
2025-12-10,13809.314781300523,16662.0
2025-12-11,13779.13483596353,16639.0
2025-12-12,13767.578380168421,16649.0
2025-12-15,13764.52046223973,16623.099609375
2025-12-16,13764.85113966974,16645.80078125
2025-12-17,13766.860418790333,16644.599609375
2025-12-18,13769.112466532284,16657.0
